"EU TB","EU Imports","EU Exports","China TB","China Imports","China Exports","China Export Prices","China Import Prices","DE Exports in T","DE Imports in T","DE TB","DE Export Prices","DE Import Prices","US TB","US Exports","US Imports","US Export Prices","US Import Prices","FR TB","FR Imports","FR Exports","FR Export Prices","FR Import Prices","GP Imports","GB Exports","GB Import Prices","GB Export Prices","GB Trade Balance","IT Exports","IT Imports","IT Trade Balance","IT Import Prices","IT Export Prices","JP TB","JP Imports","JP Exports","JP Export Prices","JP Import Prices","NL Exports","NL Imports","NL TB","NL Export Prices","NL Import Prices","Canada Exports","Canada Imports","Canada TB","Canada Import Prices","Canada Export Prices","Korea Exports","Korea Imports","Korea Export Prices","Korea Import Prices","Korea TB","HK Exports","HK Imports","HK TB","MX Exports","MX Imports","MX TB"
3.1e+09,8.0638e+10,8.3747e+10,6.99e+08,2.3751e+10,2.445e+10,102.2,110.3,4.988e+10,3.961e+10,1.04e+10,83.48,83.36,-4.008e+10,5.9387e+10,1.02839e+11,99.5,98.5,-4.84e+08,2.7044e+10,2.656e+10,97.7,95.3,2.0187e+10,1.611e+10,78.5,80.7,-1.606e+09,2.2288e+10,2.1945e+10,-166828000,NA,NA,6.74177e+11,3.862e+12,4.536e+12,116.5,85.4,NA,NA,NA,80.3,81,3.5066e+10,3.0168e+10,4.898e+09,NA,NA,1.3337e+10,1.3858e+10,121.91,77.78,-521129000,1.05148e+11,1.15984e+11,-1.0837e+10,1.3912e+10,1.3846e+10,285279000
1.1e+09,8.7492e+10,8.8616e+10,-4.09e+08,3.2492e+10,3.2083e+10,100.5,113.1,4.839e+10,3.972e+10,8.6e+09,83.48,82.99,-4.381e+10,5.9473e+10,1.06559e+11,99.7,99.1,-3.88e+08,2.974e+10,2.9352e+10,98.1,96,2.069e+10,1.5666e+10,79.6,82.2,-2.491e+09,2.1945e+10,2.2256e+10,-366547000,NA,NA,7.42604e+11,3.709e+12,4.452e+12,115.9,85.9,NA,NA,NA,81.1,82.1,3.5531e+10,2.9946e+10,5.586e+09,NA,NA,1.5379e+10,1.587e+10,125.12,79.18,-491367000,1.43087e+11,1.54212e+11,-1.1124e+10,1.3393e+10,1.4168e+10,-414572000
6e+08,8.4614e+10,8.5196e+10,1.024e+09,3.4565e+10,3.5589e+10,103.8,111.3,4.813e+10,3.865e+10,9.2e+09,83.39,81.7,-4.204e+10,5.8792e+10,1.04457e+11,99.6,96,-8.2e+07,2.8131e+10,2.8049e+10,98,95.3,2.0086e+10,1.6697e+10,78.6,81.1,-8.47e+08,2.173e+10,2.1666e+10,-668877000,NA,NA,8.64705e+11,3.654e+12,4.519e+12,116.7,85,NA,NA,NA,81.3,81.6,3.3116e+10,2.8993e+10,4.123e+09,NA,NA,1.5721e+10,1.4759e+10,121,75.56,961845000,1.34146e+11,1.41302e+11,-7.156e+09,1.3318e+10,1.4225e+10,-806134000
2.4e+09,8.1918e+10,8.4322e+10,2.207e+09,3.1579e+10,3.3786e+10,104.4,111.2,4.835e+10,3.785e+10,1.07e+10,83.11,80.59,-4.105e+10,5.8811e+10,1.03919e+11,99.7,95.3,-6.06e+08,2.59e+10,2.5294e+10,96.7,94.3,2.0167e+10,1.5328e+10,78.5,81.4,-2.323e+09,2.0986e+10,2.1418e+10,-411598000,NA,NA,7.69454e+11,3.732e+12,4.501e+12,115.8,82.6,NA,NA,NA,80.3,78.6,3.2122e+10,2.8537e+10,3.585e+09,NA,NA,1.4676e+10,1.3524e+10,118.08,73.93,1.152e+09,1.43022e+11,1.45796e+11,-2.774e+09,1.2946e+10,1.389e+10,-521315000
5.2e+09,7.9936e+10,8.5137e+10,2.134e+09,3.2329e+10,3.4463e+10,102,110.4,4.889e+10,3.928e+10,1.01e+10,82.92,80.5,-3.97e+10,6.0936e+10,1.04833e+11,99.5,96.2,1.19e+08,2.7566e+10,2.7685e+10,96.7,94,1.9975e+10,1.4388e+10,78.1,80.3,-3.107e+09,2.135e+10,2.1239e+10,-115735000,NA,NA,8.34323e+11,3.65e+12,4.484e+12,116.5,83.1,NA,NA,NA,80.6,79.5,3.139e+10,2.7791e+10,3.599e+09,NA,NA,1.5656e+10,1.3428e+10,117.97,74.12,2.228e+09,1.42343e+11,1.46369e+11,-4.025e+09,1.3372e+10,1.3938e+10,-319127000
1.13e+10,8.1055e+10,9.2366e+10,1.592e+09,3.6496e+10,3.8088e+10,103.3,109.9,4.982e+10,3.822e+10,1.24e+10,82.92,80.59,-4.132e+10,6.1205e+10,1.06146e+11,99.4,96.7,1.077e+09,2.71e+10,2.8177e+10,97.5,94.4,2.0157e+10,1.5852e+10,78.7,80.3,-1.852e+09,2.1632e+10,2.1645e+10,2.873e+09,NA,NA,8.39565e+11,3.715e+12,4.555e+12,116,83.5,NA,NA,NA,79.6,79.8,3.2615e+10,2.823e+10,4.385e+09,NA,NA,1.5432e+10,1.4898e+10,117.41,74.11,533711000,1.57574e+11,1.59883e+11,-2.309e+09,1.3584e+10,1.42e+10,-684007000
5.4e+09,6.9969e+10,7.5348e+10,2.797e+09,3.4598e+10,3.7395e+10,101.8,108.3,5.024e+10,3.848e+10,1.19e+10,83.01,81.05,-3.989e+10,5.9729e+10,1.03341e+11,99.4,96.7,-9.42e+08,2.097e+10,2.0029e+10,98.2,95,1.9749e+10,1.5406e+10,79.7,81.2,-1.88e+09,2.1464e+10,2.0331e+10,1.289e+09,NA,NA,9.38638e+11,3.581e+12,4.52e+12,115.7,84.1,NA,NA,NA,82.3,82.1,3.1434e+10,2.6664e+10,4.771e+09,NA,NA,1.5375e+10,1.3541e+10,118.06,74.59,1.834e+09,1.51171e+11,1.52918e+11,-1.747e+09,1.3425e+10,1.3979e+10,-389135000
6.4e+09,8.4387e+10,9.0765e+10,2.97e+08,4.1624e+10,4.1921e+10,103.8,105.9,5.162e+10,3.816e+10,1.42e+10,83.11,80.96,-4.184e+10,6.1406e+10,1.07017e+11,99.8,96.2,1.1e+08,2.8496e+10,2.8605e+10,97.9,95.4,2.0708e+10,1.4817e+10,78.9,80,-3.367e+09,2.1509e+10,2.1097e+10,-529258000,NA,NA,1.051e+12,3.666e+12,4.718e+12,113.2,82.6,NA,NA,NA,81.7,80.4,3.3409e+10,2.7966e+10,5.443e+09,NA,NA,1.7021e+10,1.4531e+10,116.6,73.27,2.49e+09,1.57518e+11,1.62164e+11,-4.646e+09,1.3735e+10,1.408e+10,-355932000
7.7e+09,9.0043e+10,9.7731e+10,5.743e+09,3.515e+10,4.0893e+10,103.3,104.5,4.958e+10,3.889e+10,1.06e+10,83.01,80.87,-4.139e+10,6.2858e+10,1.08228e+11,100,96.3,9.79e+08,3.0233e+10,3.1213e+10,98,95.1,2.115e+10,1.6044e+10,78.7,80.2,-2.484e+09,2.3257e+10,2.1735e+10,2.744e+09,NA,NA,8.79026e+11,3.654e+12,4.533e+12,109.8,79.8,NA,NA,NA,83.8,84,3.26e+10,2.7647e+10,4.953e+09,NA,NA,1.893e+10,1.6537e+10,117.96,75.52,2.393e+09,1.64753e+11,1.68971e+11,-4.218e+09,1.4023e+10,1.439e+10,-607453000
3.4e+09,8.4738e+10,8.814e+10,4.894e+09,3.6855e+10,4.1749e+10,103.2,106.8,5.217e+10,4.073e+10,1.13e+10,83.01,80.87,-3.99e+10,6.4991e+10,1.09015e+11,100.5,96.8,3.1e+07,2.7631e+10,2.7662e+10,97.7,94.8,2.0556e+10,1.5145e+10,78.4,79.2,-2.676e+09,2.1975e+10,2.1327e+10,429670000,NA,NA,8.75502e+11,3.654e+12,4.529e+12,109.6,80.3,NA,NA,NA,83.7,85.6,3.2687e+10,2.8181e+10,4.507e+09,NA,NA,1.8242e+10,1.5761e+10,121.03,77.54,2.481e+09,1.53774e+11,1.61762e+11,-7.988e+09,1.4317e+10,1.4693e+10,-932184000
4.6e+09,8.4177e+10,8.8765e+10,5.749e+09,4.2309e+10,4.8058e+10,104.7,110.9,5.234e+10,4.026e+10,1.3e+10,82.83,80.5,-4.408e+10,6.4169e+10,1.12364e+11,100.8,97.5,1.045e+09,2.7301e+10,2.8346e+10,97.7,95.1,2.1298e+10,1.5935e+10,78,79.5,-2.52e+09,2.194e+10,2.3667e+10,-1.659e+09,NA,NA,1.059e+12,3.714e+12,4.773e+12,109.6,80.8,NA,NA,NA,84.7,84.1,3.311e+10,2.8211e+10,4.898e+09,NA,NA,1.9729e+10,1.7624e+10,123.57,79.31,2.104e+09,1.56713e+11,1.68168e+11,-1.1454e+10,1.4677e+10,1.4989e+10,-1.026e+09
2e+08,8.0566e+10,8.0733e+10,-4e+06,3.5714e+10,3.571e+10,105.6,110.7,5.186e+10,4.008e+10,1.23e+10,82.83,80.59,-4.465e+10,6.3243e+10,1.12111e+11,101.5,99,1.33e+08,2.6324e+10,2.6457e+10,97.2,94.5,2.0931e+10,1.4959e+10,77.4,79.2,-3.034e+09,2.1633e+10,2.2392e+10,-2.609e+09,NA,NA,9.79835e+11,3.814e+12,4.794e+12,110.1,81.4,NA,NA,NA,78.4,80.5,3.2048e+10,2.7107e+10,4.941e+09,NA,NA,1.8987e+10,1.6209e+10,125.71,80.75,2.778e+09,1.35312e+11,1.34472e+11,8.39e+08,1.4656e+10,1.4718e+10,-161166000
5.4e+09,8.121e+10,8.6571e+10,-7.971e+09,4.2019e+10,3.4048e+10,104.3,114.5,5.273e+10,4.112e+10,1.22e+10,82.92,80.68,-4.455e+10,6.6443e+10,1.15469e+11,102.2,99.4,-2.3e+07,2.681e+10,2.6787e+10,97.4,94,2.0351e+10,1.5206e+10,76,78,-2.129e+09,2.2669e+10,2.3096e+10,-730027000,NA,NA,1.205e+12,3.75e+12,4.956e+12,111.4,82.2,NA,NA,NA,77.5,78.3,3.4288e+10,2.8821e+10,5.466e+09,NA,NA,1.9137e+10,1.7469e+10,124.86,80.65,1.668e+09,1.34794e+11,1.54646e+11,-1.9851e+10,1.4855e+10,1.5445e+10,-211388000
8.3e+09,9.2722e+10,1.00979e+11,-6.34e+08,4.6479e+10,4.5845e+10,106.7,107.4,5.31e+10,4.008e+10,1.35e+10,83.29,81.6,-4.675e+10,6.8474e+10,1.20017e+11,103,100.2,7.62e+08,3.104e+10,3.1802e+10,97.2,94.7,2.0767e+10,1.5575e+10,77.5,79.1,-2.123e+09,2.3599e+10,2.265e+10,887780000,NA,NA,9.37964e+11,4.055e+12,4.993e+12,112.8,84.1,NA,NA,NA,79.3,81.1,3.466e+10,2.9369e+10,5.291e+09,NA,NA,2.1175e+10,1.912e+10,124.91,81.79,2.055e+09,1.62918e+11,1.77987e+11,-1.5069e+10,1.5282e+10,1.5651e+10,-151330000
4.7e+09,9.0021e+10,9.4715e+10,-2.42e+09,4.9529e+10,4.7109e+10,105.3,109.3,5.444e+10,4.046e+10,1.46e+10,83.57,82.06,-4.728e+10,6.781e+10,1.19993e+11,103.7,100.4,-2.6e+07,2.8978e+10,2.8952e+10,98.1,94.6,2.1119e+10,1.5875e+10,77.5,79.6,-2.167e+09,2.4053e+10,2.363e+10,51492000,NA,NA,1.146e+12,3.927e+12,5.073e+12,110.6,84.7,NA,NA,NA,81.3,82.6,3.598e+10,2.9612e+10,6.368e+09,NA,NA,2.1483e+10,1.883e+10,124.64,81.77,2.653e+09,1.59979e+11,1.75993e+11,-1.6014e+10,1.4985e+10,1.5765e+10,-698612000
5.6e+09,8.726e+10,9.2883e+10,1.86e+09,4.2984e+10,4.4844e+10,105.8,111.8,5.707e+10,4.15e+10,1.56e+10,83.76,82.62,-4.755e+10,6.948e+10,1.22039e+11,104.1,101.9,-7.01e+08,2.7887e+10,2.7186e+10,98.7,95.4,2.0943e+10,1.5245e+10,78.6,81.2,-2.682e+09,2.3734e+10,2.3457e+10,212617000,NA,NA,1.186e+12,3.98e+12,5.165e+12,114.5,88,NA,NA,NA,81.3,80.6,3.6891e+10,3.1783e+10,5.109e+09,NA,NA,2.0834e+10,1.7895e+10,128.56,84.73,2.939e+09,1.65431e+11,1.74787e+11,-9.355e+09,1.5988e+10,1.6551e+10,92762000
6.4e+09,9.3826e+10,1.00271e+11,1.625e+09,4.8893e+10,5.0518e+10,106.5,113.5,5.471e+10,4.204e+10,1.31e+10,83.57,82.16,-5.417e+10,6.7025e+10,1.25965e+11,103.4,101.7,-1.69e+08,3.1813e+10,3.1644e+10,98.7,95.5,2.1485e+10,1.5542e+10,77.3,79.7,-3.057e+09,2.3776e+10,2.4069e+10,-552723000,NA,NA,1.04e+12,4.173e+12,5.214e+12,112.6,87.9,NA,NA,NA,82.4,81.5,3.8143e+10,3.0498e+10,7.645e+09,NA,NA,2.1657e+10,1.8544e+10,126.57,83.31,3.113e+09,1.68272e+11,1.7781e+11,-9.538e+09,1.5554e+10,1.6275e+10,-513668000
1.16e+10,8.9304e+10,1.00952e+11,1.973e+09,4.898e+10,5.0953e+10,107,114.8,5.552e+10,4.35e+10,1.24e+10,83.67,82.34,-5.161e+10,6.851e+10,1.24614e+11,103.9,102.1,9.68e+08,2.848e+10,2.9448e+10,98.9,96.2,2.1636e+10,1.6072e+10,77.1,79.9,-2.788e+09,2.3871e+10,2.3851e+10,3.09e+09,NA,NA,9.35259e+11,4.177e+12,5.112e+12,113.4,87.6,NA,NA,NA,81.2,82.2,3.744e+10,3.1664e+10,5.776e+09,NA,NA,2.1004e+10,1.839e+10,128.24,84.67,2.614e+09,1.83626e+11,1.89261e+11,-5.635e+09,1.5647e+10,1.6518e+10,-831004000
8e+08,8.4352e+10,8.5143e+10,4.524e+09,4.6821e+10,5.1345e+10,105.3,114.7,5.416e+10,4.237e+10,1.27e+10,83.95,83.17,-5.365e+10,6.898e+10,1.25914e+11,103.4,103.6,-2.511e+09,2.4452e+10,2.1941e+10,99.3,97.4,2.1841e+10,1.5962e+10,78.7,81.3,-3.08e+09,2.483e+10,2.4281e+10,588015000,NA,NA,1.07e+12,4.109e+12,5.179e+12,114.5,88.6,NA,NA,NA,83.4,84.4,3.7006e+10,3.0942e+10,6.064e+09,NA,NA,1.9799e+10,1.8124e+10,131.31,87.01,1.675e+09,1.82745e+11,1.8596e+11,-3.215e+09,1.6007e+10,1.6609e+10,-672822000
8e+08,9.6541e+10,9.7351e+10,5.035e+09,5.0719e+10,5.5754e+10,106.8,115.8,5.439e+10,4.35e+10,1.13e+10,83.95,83.26,-5.169e+10,7.0139e+10,1.26035e+11,103.8,104.1,-1.287e+09,3.1465e+10,3.0178e+10,98.3,97.8,2.1878e+10,1.639e+10,79.3,83.3,-2.476e+09,2.4099e+10,2.4261e+10,-1.137e+09,NA,NA,8.9301e+11,4.289e+12,5.182e+12,114.5,89.9,NA,NA,NA,83.3,83.4,3.5874e+10,3.1391e+10,4.483e+09,NA,NA,2.0831e+10,1.8193e+10,131.27,85.76,2.638e+09,1.79664e+11,1.86159e+11,-6.495e+09,1.58e+10,1.6317e+10,-443786000
3.2e+09,9.7691e+10,1.00929e+11,7.07e+09,4.544e+10,5.251e+10,108,115,5.567e+10,4.375e+10,1.25e+10,84.13,84.19,-5.506e+10,7.0934e+10,1.30495e+11,104.4,105.8,-3.91e+08,3.162e+10,3.1229e+10,99.3,98.9,2.2437e+10,1.6319e+10,80,84.6,-2.819e+09,2.4421e+10,2.4883e+10,199317000,NA,NA,8.84544e+11,4.294e+12,5.178e+12,114.6,89.2,NA,NA,NA,86.1,86.9,3.5852e+10,3.0966e+10,4.886e+09,NA,NA,2.2663e+10,2.0408e+10,133.32,88.24,2.255e+09,1.91232e+11,1.91478e+11,-2.46e+08,1.6344e+10,1.6835e+10,-610724000
7e+08,1.00718e+11,1.0146e+11,9.93e+09,5.097e+10,6.09e+10,106.5,116.2,5.624e+10,4.542e+10,1.16e+10,84.04,83.08,-5.897e+10,7.0147e+10,1.33643e+11,104.7,105.5,-9.94e+08,3.163e+10,3.0636e+10,98.8,98.5,2.2315e+10,1.6712e+10,78.6,83.5,-2.118e+09,2.4464e+10,2.4832e+10,-618630000,NA,NA,7.09503e+11,4.433e+12,5.142e+12,112.4,88,NA,NA,NA,85,86.8,3.4934e+10,3.0233e+10,4.701e+09,NA,NA,2.3077e+10,2.0312e+10,127.23,83.91,2.765e+09,1.79659e+11,1.79906e+11,-2.47e+08,1.6407e+10,1.7704e+10,-2.352e+09
4e+09,9.3915e+10,9.7872e+10,1.111e+10,5.268e+10,6.379e+10,109.2,115.2,5.369e+10,4.254e+10,1.22e+10,83.67,82.25,-5.492e+10,7.2398e+10,1.32053e+11,104.8,104,-1.501e+09,3.0497e+10,2.8996e+10,98.3,97.8,2.271e+10,1.7205e+10,77.2,81.3,-2.042e+09,2.3675e+10,2.432e+10,-602316000,NA,NA,9.19521e+11,4.056e+12,4.976e+12,111.7,86.7,NA,NA,NA,86.4,84.9,3.5139e+10,3.0889e+10,4.25e+09,NA,NA,2.3197e+10,2.0967e+10,120.12,79.85,2.23e+09,1.76923e+11,1.85844e+11,-8.92e+09,1.5768e+10,1.7304e+10,-2.258e+09
-3.5e+09,9.0341e+10,8.688e+10,6.472e+09,4.4255e+10,5.0727e+10,106.7,110.7,5.686e+10,4.236e+10,1.49e+10,83.95,82.99,-5.619e+10,7.2679e+10,1.3386e+11,105.6,104.6,-2.055e+09,2.8824e+10,2.6769e+10,99.1,97,2.2322e+10,1.6156e+10,79.2,82.5,-2.833e+09,2.4286e+10,2.399e+10,-2.11e+09,NA,NA,8.13872e+11,4.283e+12,5.097e+12,111.8,88,NA,NA,NA,80.9,82.4,3.5502e+10,3.1719e+10,3.783e+09,NA,NA,2.2454e+10,1.945e+10,123.66,83.28,3.004e+09,1.82448e+11,1.84492e+11,-2.044e+09,1.6367e+10,1.7725e+10,-1.146e+09
1.7e+09,8.9044e+10,9.0728e+10,4.375e+09,3.9901e+10,4.4276e+10,106.2,105.7,5.511e+10,4.207e+10,1.35e+10,84.13,83.54,-5.81e+10,7.3198e+10,1.36644e+11,105.7,105.5,-1.426e+09,2.9942e+10,2.8516e+10,99.5,96.8,2.1755e+10,1.6031e+10,78.9,82.4,-2.467e+09,2.3742e+10,2.431e+10,-1.16e+09,NA,NA,9.60998e+11,4.185e+12,5.146e+12,113.4,90,NA,NA,NA,80.8,81.2,3.598e+10,3.1549e+10,4.431e+09,NA,NA,2.0401e+10,1.8397e+10,122.18,83.23,2.004e+09,1.27527e+11,1.37729e+11,-1.0202e+10,1.6704e+10,1.7683e+10,-573006000
1.9e+09,1.00453e+11,1.02331e+11,5.636e+09,5.5209e+10,6.0845e+10,106.1,108.4,5.549e+10,4.213e+10,1.42e+10,84.23,84.37,-5.313e+10,7.3719e+10,1.32668e+11,106.4,107.8,-2.329e+09,3.4052e+10,3.1723e+10,99.6,98.5,2.2756e+10,1.6642e+10,80.1,83.7,-2.768e+09,2.3825e+10,2.4766e+10,-878379000,NA,NA,8.37787e+11,4.476e+12,5.313e+12,113.8,91.3,NA,NA,NA,82.7,84.5,3.5722e+10,3.1579e+10,4.143e+09,NA,NA,2.3953e+10,2.278e+10,120.49,84.54,1.173e+09,1.68681e+11,1.82491e+11,-1.3809e+10,1.6694e+10,1.7517e+10,-157799000
-1.2e+09,1.01792e+11,1.00574e+11,4.428e+09,5.7656e+10,6.2084e+10,104.7,107.7,5.576e+10,4.408e+10,1.23e+10,84.23,84.09,-5.731e+10,7.6407e+10,1.39028e+11,106.9,108.8,-2.227e+09,3.2153e+10,2.9926e+10,99.8,98.6,2.3512e+10,1.7273e+10,79.6,83.3,-2.703e+09,2.4596e+10,2.5732e+10,-1.331e+09,NA,NA,8.82315e+11,4.513e+12,5.395e+12,114.5,96,NA,NA,NA,83.9,84.8,3.6306e+10,3.1663e+10,4.643e+09,NA,NA,2.2873e+10,2.1244e+10,119.68,85.6,1.628e+09,1.72489e+11,1.8271e+11,-1.0222e+10,1.7511e+10,1.7985e+10,-634635000
-1e+08,1.00212e+11,1.00155e+11,9.025e+09,4.9397e+10,5.8422e+10,102.9,104.9,5.915e+10,4.713e+10,1.22e+10,84.04,83.82,-5.604e+10,7.5785e+10,1.37471e+11,106.7,107.9,-2.274e+09,3.1653e+10,2.9379e+10,99.5,97.7,2.2966e+10,1.6967e+10,80.1,83.7,-2.293e+09,2.5117e+10,2.5214e+10,19199000,NA,NA,6.65298e+11,4.643e+12,5.309e+12,113,95.5,NA,NA,NA,83.1,82.4,3.6493e+10,3.248e+10,4.014e+09,NA,NA,2.3123e+10,2.1162e+10,116.02,83.69,1.961e+09,1.93374e+11,2.02685e+11,-9.312e+09,1.7231e+10,1.774e+10,10801000
4.2e+09,1.03361e+11,1.0755e+11,9.725e+09,5.6205e+10,6.593e+10,101.2,101.2,5.774e+10,4.493e+10,1.37e+10,84.23,84.92,-5.815e+10,7.5759e+10,1.3936e+11,106.7,109.2,-5.61e+08,3.3147e+10,3.2586e+10,100.2,100.1,2.3591e+10,1.8015e+10,80.9,83,-1.802e+09,2.5201e+10,2.5542e+10,-349935000,NA,NA,7.15118e+11,4.622e+12,5.337e+12,113.4,95.9,NA,NA,NA,84.3,84.2,3.6513e+10,3.2481e+10,4.032e+09,NA,NA,2.3708e+10,2.1289e+10,116.47,84.92,2.419e+09,1.89479e+11,1.96538e+11,-7.059e+09,1.7913e+10,1.8201e+10,-53831000
4.4e+09,1.00154e+11,1.04505e+11,1.0635e+10,5.4897e+10,6.5532e+10,102.8,100.3,5.926e+10,4.615e+10,1.38e+10,84.41,85.29,-5.83e+10,7.5955e+10,1.39298e+11,106.8,110.5,-1.295e+09,3.0257e+10,2.8962e+10,100.1,101.4,2.401e+10,1.7673e+10,83.2,84.9,-2.565e+09,2.5782e+10,2.6045e+10,2.765e+09,NA,NA,6.37887e+11,4.736e+12,5.373e+12,115.4,99.4,NA,NA,NA,83.9,84.6,3.6732e+10,3.2156e+10,4.577e+09,NA,NA,2.3236e+10,2.1509e+10,119.16,87.18,1.727e+09,1.98436e+11,2.01647e+11,-3.21e+09,1.7195e+10,1.8267e+10,-721349000
-4.4e+09,1.0213e+11,9.7684e+10,1.0595e+10,5.7777e+10,6.8372e+10,103.1,99.7,5.968e+10,4.596e+10,1.41e+10,84.41,85.85,-5.874e+10,7.7129e+10,1.41058e+11,106.6,112.1,-3.614e+09,2.7668e+10,2.4054e+10,101.1,101.2,2.4948e+10,1.8161e+10,83,84.5,-3.015e+09,2.5167e+10,2.6312e+10,-834605000,NA,NA,5.42292e+11,4.904e+12,5.447e+12,114.7,99.9,NA,NA,NA,86.3,86.7,3.7863e+10,3.2307e+10,5.556e+09,NA,NA,2.3343e+10,2.2001e+10,117.84,88.01,1.342e+09,2.05937e+11,2.0987e+11,-3.933e+09,1.7891e+10,1.8398e+10,-636561000
-1.1e+09,1.11418e+11,1.10364e+11,7.577e+09,6.2571e+10,7.0148e+10,100.6,101.9,6.011e+10,4.7e+10,1.32e+10,84.7,86.12,-6.488e+10,7.5332e+10,1.45862e+11,107.5,114.4,-1.139e+09,3.4012e+10,3.2873e+10,100.4,102.4,2.4768e+10,1.8735e+10,82,84.1,-2.214e+09,2.5276e+10,2.6766e+10,-2.239e+09,NA,NA,5.45169e+11,5.115e+12,5.66e+12,114.9,101.6,NA,NA,NA,86.1,85.8,3.8927e+10,3.2711e+10,6.216e+09,NA,NA,2.4519e+10,2.2719e+10,118.93,89.31,1.801e+09,2.10165e+11,2.1435e+11,-4.185e+09,1.825e+10,1.8424e+10,-330110000
-2.4e+09,1.10732e+11,1.08322e+11,1.1979e+10,5.6046e+10,6.8025e+10,101.4,98.8,6.068e+10,4.924e+10,1.23e+10,84.79,86.68,-6.727e+10,7.7433e+10,1.50612e+11,108.3,114.5,-1.91e+09,3.3504e+10,3.1594e+10,99.5,102.8,2.4567e+10,1.8787e+10,82.3,84.9,-1.885e+09,2.5394e+10,2.6257e+10,-266927000,NA,NA,6.5122e+11,5.062e+12,5.713e+12,116.7,104.6,NA,NA,NA,89,89.1,4.0274e+10,3.2747e+10,7.528e+09,NA,NA,2.5353e+10,2.2653e+10,119.66,88.81,2.7e+09,2.13504e+11,2.10028e+11,3.476e+09,1.8754e+10,1.9309e+10,-679499000
-4.7e+09,1.17364e+11,1.12702e+11,1.0535e+10,6.166e+10,7.2195e+10,101.9,99.8,6.164e+10,5.037e+10,1.17e+10,84.7,86.49,-6.386e+10,7.884e+10,1.48662e+11,107.6,112.3,-3.233e+09,3.5768e+10,3.2535e+10,99.9,101.9,2.5359e+10,1.8772e+10,83,84.6,-2.628e+09,2.6287e+10,2.7704e+10,-1.567e+09,NA,NA,5.81039e+11,5.291e+12,5.872e+12,118.3,106.2,NA,NA,NA,88.7,89.9,3.9198e+10,3.3036e+10,6.162e+09,NA,NA,2.5826e+10,2.385e+10,116.73,86.83,1.977e+09,2.00351e+11,2.04372e+11,-4.021e+09,1.9524e+10,2e+10,-1.457e+09
-3.8e+09,1.12914e+11,1.09065e+11,1.1018e+10,6.4379e+10,7.5397e+10,100.9,102.9,6.231e+10,5.072e+10,1.09e+10,84.6,86.77,-6.457e+10,8.078e+10,1.51297e+11,107.7,112.3,-2.149e+09,3.3608e+10,3.1459e+10,100.2,102.3,2.5985e+10,1.9282e+10,83.2,84.5,-2.728e+09,2.5808e+10,2.7263e+10,-1.416e+09,NA,NA,5.14819e+11,5.377e+12,5.892e+12,118.3,105.7,NA,NA,NA,91.6,89.6,3.9925e+10,3.3414e+10,6.511e+09,NA,NA,2.5632e+10,2.4186e+10,114.29,85.95,1.446e+09,1.88771e+11,2.05628e+11,-1.6857e+10,2.0201e+10,2.0704e+10,-1.208e+09
-1.18e+10,1.12865e+11,1.01019e+11,9.633e+09,5.5493e+10,6.5126e+10,100.6,99.9,6.338e+10,5.016e+10,1.34e+10,84.79,87.41,-6.697e+10,8.1985e+10,1.54855e+11,108.5,113.7,-3.978e+09,3.4574e+10,3.0596e+10,99.7,103.4,2.7708e+10,2.0306e+10,84,85,-3.465e+09,2.6717e+10,2.7718e+10,-3.791e+09,NA,NA,4.27753e+11,5.405e+12,5.833e+12,116,104.8,NA,NA,NA,86.3,88.2,3.9125e+10,3.3559e+10,5.566e+09,NA,NA,2.3258e+10,2.3089e+10,111.5,85.14,168562000,1.9002e+11,1.85653e+11,4.367e+09,2.1198e+10,2.0219e+10,694284000
-5.2e+09,1.1015e+11,1.0495e+11,2.527e+09,5.1579e+10,5.4106e+10,101,99.5,6.457e+10,5.15e+10,1.26e+10,85.07,87.69,-6.231e+10,8.2943e+10,1.50437e+11,108.6,112.8,-1.955e+09,3.3563e+10,3.1608e+10,100.1,103.5,2.8872e+10,2.1942e+10,84.2,85.4,-3.082e+09,2.6446e+10,2.8771e+10,-2.927e+09,NA,NA,7.19094e+11,5.521e+12,6.24e+12,117.6,108.8,NA,NA,NA,85.4,85.4,3.6907e+10,3.2098e+10,4.809e+09,NA,NA,2.3787e+10,2.3508e+10,109.29,84.18,279176000,1.53618e+11,1.7665e+11,-2.3032e+10,2.0319e+10,2.0509e+10,230542000
-2.3e+09,1.24557e+11,1.22279e+11,1.1149e+10,6.687e+10,7.8019e+10,100,98.9,6.116e+10,5.215e+10,1.03e+10,85.35,88.06,-6.24e+10,8.4745e+10,1.52762e+11,108.8,112.7,-1.579e+09,3.8795e+10,3.7216e+10,100.2,103.9,3.0139e+10,2.4356e+10,84.6,86.2,-2.05e+09,2.6953e+10,2.91e+10,-1.878e+09,NA,NA,5.76798e+11,5.627e+12,6.203e+12,117.1,108.4,NA,NA,NA,86.2,87.6,3.6947e+10,3.2807e+10,4.14e+09,NA,NA,2.684e+10,2.5945e+10,109.25,84.52,895139000,1.93465e+11,2.11701e+11,-1.8236e+10,2.0245e+10,2.0764e+10,-191751000
